N,P,K,temperature,humidity,ph,rainfall,label
58,35,55,22.75118044558047,61.8578076540751,7.641107594021351,331.83731826880995,bledur
57,31,54,15.563169707088608,61.06926421096388,7.860474505141553,350.6906237843699,bledur
51,31,62,23.925817954877633,52.34302261895899,8.488420993963482,396.5919898849671,bledur
42,38,68,23.85174555090675,61.520081529698146,7.934361498141218,316.96628826948233,bledur
41,41,66,19.00710925836671,59.6729183422247,7.523532494414098,314.4434295845266,bledur
40,40,53,20.031921656146675,57.854008207289176,7.753584116996369,320.6425088158772,bledur
50,41,50,20.520930618816507,61.71379034579135,8.291463540889518,340.37047460551827,bledur
43,41,68,15.259551963793582,64.68727332650923,8.173838898270004,377.03308366434294,bledur
51,32,59,22.89576618330492,64.15892425214687,8.26582903923491,250.81073855090048,bledur
59,35,59,20.92354306154414,53.4999923397399,8.125330169954454,362.06174006935436,bledur
49,44,54,20.50425248823864,53.18500961430337,7.622007413576889,355.2074928339535,bledur
48,31,51,18.113745714125894,51.895796336085006,7.527843907577413,343.409842343925,bledur
41,33,56,20.31375326048251,56.39597535202434,8.048145202728023,276.1970778844494,bledur
41,44,63,17.97884175557023,62.08968351301375,8.092016842789063,274.88515365561796,bledur
46,37,59,19.4669632829634,62.59730528305232,7.627485680140246,370.0309521525369,bledur
51,35,55,21.14718833502036,54.400301321615146,8.025470307355894,354.67491782577554,bledur
43,37,50,22.375308340760554,59.21728666267447,8.081195423720956,288.0453333271057,bledur
52,40,65,16.17891379626744,59.927518776709974,8.13371159976553,339.0192074057086,bledur
53,35,61,17.235304124854913,59.975839835099464,8.056578428502153,301.40963881418605,bledur
54,41,66,22.315183331122235,63.77596313122337,8.1497880467643,265.51511722907253,bledur
59,36,57,16.882515771673685,54.481743065813774,8.391200073063603,252.04510358587322,bledur
42,30,68,15.482174620993247,51.38148131299385,8.31527633109056,384.1606582972761,bledur
59,32,54,19.144613277398943,51.275845782338614,8.0488728015426,306.9968618448092,bledur
52,34,57,14.949652752283765,54.72377666883344,7.596644834287752,276.5345426235976,bledur
54,35,60,19.318717665050166,63.104277931058235,8.495568900490689,337.4071674017022,bledur
40,44,64,17.183040946923473,57.335536629614296,8.359556396917936,338.8452056593144,bledur
55,32,50,20.323962564655083,51.92488793283147,8.07849250822933,354.0133192084463,bledur
52,33,58,22.04095669633593,56.38906562700409,8.494684165196487,263.87506569084456,bledur
50,42,62,14.256896448694082,54.268120785154004,7.943033706337619,342.5658916642984,bledur
50,32,57,15.255497898984771,64.45219921211492,7.608044559376407,321.7736605160784,bledur
50,42,58,14.860321570329432,50.85540371005429,7.605483427461036,337.83815258089186,bledur
53,40,59,22.200675020556496,50.62368439769891,7.998129943548042,353.3965618154035,bledur
53,33,55,20.529496581378424,52.308792646743576,8.477031676545176,331.7158340474183,bledur
59,35,64,17.648224702077986,59.61448292148137,7.966181591127557,278.4904204686341,bledur
45,43,61,17.586215819535916,63.67008785117946,7.520934117826734,297.3659726874244,bledur
52,38,69,20.75662902207073,55.939058392939245,8.256253791422434,318.12754941050594,bledur
50,41,58,16.508790998907003,51.80671009994848,8.084543113259459,395.39827184262685,bledur
58,30,53,15.660525214815364,50.916570014294486,7.999302946014325,265.95059460223405,bledur
53,43,69,18.007041668344666,51.727192675928016,8.383273601426223,312.2238483282028,bledur
49,40,64,20.1642817737187,56.861645838048325,7.896947972934293,318.30747032209115,bledur
49,36,66,23.545659288588105,52.27148471554945,7.977416189480354,340.27101009181706,bledur
57,35,69,16.97361531308472,52.43806981203062,8.175621309598244,255.7129450898979,bledur
43,40,53,19.523661378172342,58.928445990791026,8.371913061280505,336.5472418626523,bledur
58,33,67,19.299703410214207,60.1758782825452,8.092770940870185,272.2540505934275,bledur
55,32,64,22.69937832897689,55.57319766979812,8.114400007431325,328.5495124081916,bledur
53,39,65,19.866239182836626,62.42658006408486,7.580186756812113,321.5258316599687,bledur
51,41,53,21.834695600492676,54.156038745701,8.440880169559204,268.65187621463053,bledur
52,35,55,20.033341962120346,62.02526439786958,7.969518665345634,313.3984050683438,bledur
44,43,59,18.81277951219237,62.14512554398834,8.45053282095441,253.30992230234364,bledur
48,35,61,22.143867792687615,54.20502128827119,7.632179657753872,315.97834595707525,bledur
59,36,61,14.545654082826989,58.99191709488075,8.402403276110675,307.48230489208777,bledur
44,39,50,22.353725302842463,52.953318076635256,7.941150552230632,279.9117396637803,bledur
43,30,51,21.997833644457835,58.32030537182551,8.325932308550016,344.7188188874531,bledur
55,44,63,15.646284282586688,56.22687409302082,7.514330905867001,321.7503222505834,bledur
52,35,54,20.04359319714771,61.455384040254806,8.023401370922008,284.0158937979469,bledur
46,39,64,20.25329959704233,50.18511569090561,7.6429608776007525,361.3440307255394,bledur
54,32,55,17.851026028230297,62.82208668198892,8.452415305996643,382.5347092555286,bledur
47,36,69,18.744348936207352,50.1100122625427,7.525809392863182,332.99359594345003,bledur
55,42,52,22.78033512844457,58.3681051349011,8.45979102040485,257.3042272599895,bledur
54,36,55,22.223391114568475,63.54145681946763,8.024899986725838,317.6789787176085,bledur
49,40,65,22.42165376650381,54.449187232356394,7.5771875302264675,275.4830609828586,bledur
56,41,63,19.18561688665734,53.687711637401,7.858139716529145,398.4258000076484,bledur
54,34,60,14.469729910981398,63.92077625343272,7.591140639444678,292.88508006568037,bledur
58,37,64,18.136786789852604,59.79459382861909,8.079619097228136,253.33277230383706,bledur
41,32,57,19.498641783643983,64.447385405976,7.614753599413835,323.56127787782697,bledur
44,38,69,15.790316374415838,61.962710679447284,8.177545805183776,332.03933139782157,bledur
57,44,61,14.727349477786683,54.20901219856874,7.849937853570714,367.3638718319182,bledur
42,36,63,23.61615807046166,60.95365001536802,7.989870476717744,344.6076166737894,bledur
50,36,68,17.341927141731098,60.96305518664241,7.920011004295663,336.753964467481,bledur
58,41,69,22.664231835397004,50.894259880169884,8.192050553039746,270.9981065082644,bledur
42,37,65,20.757612928952238,59.279154336409086,8.068552255604612,258.87656077953125,bledur
55,32,62,15.330097989073288,52.38105145061464,8.449273106245617,381.9402245067643,bledur
47,34,58,16.08315390008518,55.331590060460925,8.169219029924866,322.5703809790971,bledur
52,40,67,19.75593428640082,52.4218675109636,7.971739837518439,333.02076643147745,bledur
52,41,67,14.691535677185012,62.4124811245351,7.754540542921661,320.9541255014531,bledur
55,33,55,17.305610023062908,61.17105091743815,7.912403060467867,279.3633409608437,bledur
47,42,62,18.40539159872995,54.7595821613073,8.411959584199634,259.139308258108,bledur
48,31,67,18.155140630620657,63.62022634062461,7.742578266073825,263.69632038170056,bledur
50,43,51,23.414742375060655,52.61613900667249,7.971649490750595,263.71329877257074,bledur
57,30,69,18.073655242128325,57.82065532210612,8.39657465846901,279.44414534666004,bledur
52,30,60,19.88093637605447,54.74116525764896,8.126968434528717,371.25923234560344,bledur
55,35,68,16.557437015483004,54.911314381001716,7.664620513236505,277.175777627503,bledur
47,36,67,17.064154493510365,58.32700680129783,8.087991629463833,313.97496208627916,bledur
48,40,56,21.23071636049669,61.590064821922496,8.214899534091314,336.8466469831218,bledur
59,42,58,20.04839429362581,55.811769438838084,8.363479894912814,296.32034130244233,bledur
43,30,65,17.327808689607956,58.36107446471281,8.20701529427259,349.3851876608178,bledur
54,31,64,20.790666044956374,63.97610604974762,8.49694941741167,358.023619139641,bledur
48,37,52,14.492209145407616,53.46621279311744,8.397385717463715,288.42872716590324,bledur
42,34,59,22.591117576469166,57.5008738878663,8.174893203054154,285.85995761125446,bledur
48,33,56,17.125980249083,56.160239495154244,7.709690277430201,396.4841534984356,bledur
46,34,63,17.739471344790676,63.294323246835766,7.651371171263275,272.78292585049456,bledur
59,41,66,15.8245804065249,64.47814457818603,7.928183939867173,344.80288126336546,bledur
45,32,52,18.27466528166689,59.67827863766996,8.245214742690834,284.83370363520146,bledur
58,43,64,23.215133919074177,62.181164165130184,8.32521137125963,369.2587026409197,bledur
51,36,52,22.461242105302315,52.742200828088386,8.456291881513362,306.5014660644194,bledur
58,30,65,18.86173654104883,51.63520423461393,7.748539820927426,297.5413932650922,bledur
59,32,59,19.45923533309,63.89307802826518,8.371315247246853,367.76254858596354,bledur
43,38,55,20.90322846900729,64.17536096870853,8.182540478767157,299.74252736617507,bledur
56,43,60,19.105704087285034,51.79929412596455,7.81206404465202,370.35940458304486,bledur
45,42,63,18.45409521105787,51.263830661269566,8.182652605044199,285.3434276787473,bledur
47,32,69,16.89440894968208,61.74823181985018,8.303244904664806,397.98446711716156,bledur
47,37,53,20.249797483760354,59.57525866130648,7.807145648104211,378.95193776204997,bledur
40,40,65,22.490980199586758,55.75095711587389,7.668278588507713,375.4663288704804,bledur
40,31,53,19.77827971511436,54.61811187911551,7.977200079417961,368.9594542555984,bledur
55,32,69,23.33865942846249,56.033356022706684,7.968789880506791,355.8453094553472,bledur
56,41,69,15.125904665291944,56.11667051609244,8.386380361960141,257.07950525460683,bledur
45,40,64,22.624965074015854,53.496092178362524,8.195187466210065,344.4442517407889,bledur
52,38,51,21.755052967189993,55.89682697310619,7.639254070784704,251.60729465430384,bledur
56,42,50,14.561620099033131,53.83458640693042,8.02756364899942,275.7394550597785,bledur
57,35,56,22.799146267270146,57.58281187585236,8.007757838188569,270.75573920808347,bledur
47,40,51,14.733640674596026,59.94719373462813,8.095366370156873,312.27184809891185,bledur
42,34,65,22.532424691971176,60.10319867197086,7.637361745968674,291.5304954238018,bledur
41,33,56,17.208545427498436,58.940751736414256,8.495734452051323,315.28934194848307,bledur
59,32,58,19.707614809590734,57.18057286948284,8.362076142576598,265.81079289342506,bledur
50,33,51,15.678145956460286,51.80545364314979,7.567604749472383,358.60437831593816,bledur
40,44,50,21.05562711649691,54.615542200847656,7.74217465034747,260.9505389349441,bledur
40,41,59,15.106035988731609,50.53385346209715,8.494330302685714,284.90925233733276,bledur
57,39,66,17.918108946171717,62.036026766769865,7.8412444497577205,316.627511031755,bledur
46,42,59,22.77452126603169,61.59775251888137,8.171587742938925,254.75837377240467,bledur
41,39,53,23.88840541303663,57.248481138131524,8.486895945388298,363.1854041808605,bledur
40,33,63,17.98642494213064,62.94383590266484,7.767075007456333,330.1991384613286,bledur
48,40,64,18.034809690269995,53.52131632587457,8.318869270520471,300.5995913268648,bledur
45,37,50,23.51396861979106,52.05531365054481,8.037584625692565,277.73804462007166,bledur
42,43,60,23.052989990105154,57.3943545748379,7.830155950315604,266.02010560035455,bledur
55,31,66,17.14628908935199,60.110263023259506,8.344314864152382,387.37113750260085,bledur
42,37,68,17.262821515689463,50.31137048185946,8.26088597767151,256.4109409092927,bledur
45,34,50,23.554481914380673,53.704417504878386,8.359645345352607,275.3215008676846,bledur
47,39,65,15.155583766806318,62.54631384478459,8.002465649762765,252.15718539762295,bledur
46,41,56,19.037083870840707,63.17623794567442,8.452516789684598,363.18053738536906,bledur
55,36,68,21.009353650179992,52.91410356502702,7.947201032216438,374.4731897075927,bledur
48,33,50,15.557732605801702,58.205680184233664,7.587446501799885,306.6044765194976,bledur
52,30,62,23.556494672664893,64.30448911744534,7.852327054252539,256.4650163422486,bledur
52,36,54,15.411990635371849,61.452737655023185,7.608682539374692,397.1886366086915,bledur
55,43,52,20.276688771588088,52.88024127110055,7.646021019296962,390.70962093521973,bledur
46,32,67,23.240729888456833,62.30486132220801,8.061863789809518,350.71091089656056,bledur
45,36,59,15.485067816436809,58.94700613120315,8.314383920669082,307.31852416899596,bledur
56,30,59,23.677428248337158,59.866480749089,8.06439538033899,389.9434938292341,bledur
55,38,64,21.593108551502052,60.689984284798165,7.693160008408433,320.6962411861182,bledur
41,44,53,19.17293482152253,56.19661096590716,7.699345489471183,311.85497309120217,bledur
40,40,59,21.25287084354555,55.405910600811666,7.587071205577308,280.3224098837906,bledur
47,43,50,14.897595005601572,63.66239397029473,7.506047043183979,322.57903282964674,bledur
48,33,66,15.11487687838782,58.55614237105463,8.081564204437989,357.20435128536013,bledur
52,31,54,20.880151410719396,47.931870005526,7.466229362051659,337.4733726673271,orge
52,25,53,24.792602839753478,46.72359515042866,7.303837145507801,275.3012296608773,orge
49,35,56,15.54566499184431,48.85594038283813,7.76503633422091,234.04678092072817,orge
53,34,64,20.361228858392472,55.37124086269728,7.561751100134482,293.6361105496277,orge
37,26,45,25.00503320313352,53.53433224922776,8.062174587181644,321.77100775263295,orge
37,35,61,24.333189518468913,50.448830275137155,8.093935133451852,341.1488483861656,orge
41,38,58,20.990549935818244,45.61602259185608,8.044825075529914,266.89333176381524,orge
44,30,60,19.262131102039323,53.75132278527653,7.764203948952127,292.88064759382326,orge
54,31,53,17.41038671137881,46.69264780775432,7.89643395462566,272.7034275404461,orge
47,28,47,25.639983094073273,55.726875297253315,8.257134832539798,264.0657568040515,orge
51,36,56,20.89197950646332,54.27436198132182,7.980672373225738,300.00972947863846,orge
50,28,52,15.431915568135263,59.65925734765394,7.542353695136763,299.4966064256003,orge
50,36,46,16.68458950092352,55.92174656004249,7.9002514100995835,309.68758840210626,orge
36,28,58,21.30919608029381,50.12461669035903,7.9484645569002375,210.26610638639391,orge
38,30,62,18.606271216744002,57.23618070939182,7.897312378330712,259.0453280416163,orge
41,27,50,17.27692961369564,57.771086218372105,7.384264366155851,253.41396277496324,orge
39,35,59,19.733811856094206,47.48249661995484,8.00660412899422,280.3021652092485,orge
49,27,50,17.329204482576614,45.6224598826486,7.62206753519573,283.96169920005127,orge
42,34,47,18.36894675705076,48.97621926507859,7.99619245030109,228.93058530344214,orge
48,26,53,24.038057267568508,46.52069763704795,8.09189132379573,321.7358006527322,orge
35,36,51,21.606415166858497,47.49382995524551,7.679737404821649,292.579134067545,orge
38,26,49,16.36518104485155,46.82122358257458,8.021132357356825,227.56769976618517,orge
53,35,56,20.38764454787065,52.929849059839135,7.634442527118104,277.89690389634546,orge
44,29,64,17.832268737580975,56.61629241909455,7.685553564401314,276.00286862810043,orge
50,30,62,18.044295451464393,53.37256775835661,7.6470023354122,339.930153518995,orge
41,33,45,22.97165879688007,57.54623394869785,8.1624896218983,247.39957116878412,orge
44,31,50,21.08096363290184,56.10995371599939,7.785017987524041,212.81045452440824,orge
42,29,50,21.756048687509125,48.54914674061261,7.783498085106804,264.3724237937483,orge
54,36,60,16.256608524505353,48.83030025343352,8.127976463502252,256.69910579392297,orge
44,34,55,23.711291852601406,51.034605620735576,7.7249535190624306,257.4324720926275,orge
41,32,45,24.28392819136227,48.93612564733953,7.721712617525917,205.98837988456268,orge
37,27,62,18.808165753483603,54.80680126686693,7.65019868102322,292.5829374491687,orge
46,29,54,19.44665806317743,59.898977946446195,8.168557028249461,284.6959786844303,orge
35,39,57,22.709522669682677,49.27808704020621,7.930770420172621,268.34743241598164,orge
53,34,60,18.49843572863972,58.86962686692955,7.356224294850972,272.84514476200104,orge
50,29,57,18.49127735030674,48.304786479329515,7.815305187994377,215.3550626874814,orge
46,26,55,23.17778691351814,52.99240556102092,8.160667821788886,304.2377569672261,orge
39,31,56,16.387268546129516,53.72582291210215,8.066347213104653,260.9624804861028,orge
39,37,49,17.111509828952983,55.7885162856622,7.571550455177485,247.4322683844995,orge
49,34,51,23.36440074016231,55.14597553365009,7.600966319631622,227.60671580753203,orge
40,25,48,17.483685073656922,54.24932967247913,7.340333852138452,248.925538119238,orge
50,37,57,19.871123074227565,57.70904114944086,7.5060056785520395,342.81434774793854,orge
38,32,60,23.894275875621293,49.768570106599256,7.3087772119479295,257.31993632389816,orge
50,25,53,20.92199412311125,58.69844529418906,7.687972754397887,324.4348747142553,orge
39,26,58,17.056245723855916,51.67911037147057,7.788117543433735,321.959419582118,orge
45,34,50,18.031234539400963,49.982587830925986,8.000808418001741,314.7974449288079,orge
53,34,55,23.777978387411466,56.07819080095445,7.363794556253597,258.083471181531,orge
53,34,56,25.5000922665925,58.777824041557764,7.346992501003117,250.82195324072723,orge
46,26,48,21.91760186686993,54.60571119966362,8.150504228328598,311.13039025778266,orge
36,33,58,19.331306557219474,54.1231706514967,7.7445735010694285,311.35549056346724,orge
44,36,64,18.299223372203727,52.11462997302645,7.468020052192679,253.2195934484583,orge
50,35,47,21.34937680309845,55.110568011374355,7.316660471244216,250.8417163022673,orge
38,25,53,21.438265111677424,48.846195415484125,8.23397797414452,219.65879462064356,orge
49,39,59,25.769350248708342,51.311048438529255,7.801945405131842,336.48952372395775,orge
50,33,59,22.890990283400036,51.65345018247754,8.238876975142274,244.2418736063513,orge
38,27,61,15.915453728288796,57.94439434969527,7.780559940836269,210.3130859633731,orge
38,39,56,17.24394063970326,57.396969142382744,7.857688691185453,208.19154548202036,orge
50,29,59,20.530252107705735,57.59179851314326,7.950833221561485,292.2596944786717,orge
48,38,48,18.276453382292324,56.70072130560065,7.771626365195262,234.122240554031,orge
46,29,48,19.134377117001772,57.30816971618981,7.307142081768245,268.50958893287606,orge
43,37,51,24.802541009728603,51.905330597022406,8.009671343504525,347.55673748137275,orge
53,29,52,16.371121718920946,59.42121810635459,7.935910765709739,314.88026384937973,orge
51,33,61,23.519341634317698,47.01650141054325,7.767720615971151,290.88452227692244,orge
40,35,63,23.618516528466998,45.157698368124805,8.061889894377485,333.9956740682184,orge
45,25,48,20.246817318794193,50.838129279351584,8.187424535370361,334.09002660049856,orge
50,32,58,20.598549444642522,51.7923720792649,7.578694315928526,343.8307809785615,orge
52,39,50,25.473583087839863,57.35468392129636,8.00900151132638,288.14404799226634,orge
44,29,47,15.90829373838805,47.31781244985778,7.739562941772899,276.5690197019662,orge
54,28,56,15.956637222815264,49.548296757663756,8.266558439380544,341.70610725087226,orge
53,29,57,18.819113843184333,56.91273517975775,7.925216125031438,340.6459669936853,orge
41,30,54,25.568209330484912,53.0631021546052,7.314196634471724,238.64479981452936,orge
38,27,61,17.344563312453303,58.007660316770284,8.255843147175165,235.50729587673047,orge
41,28,52,16.860780832266624,59.661848447757635,8.153317186666587,274.74995424413555,orge
43,28,63,16.14131977889442,49.431330544706476,7.39055946760092,300.2004876114521,orge
52,25,55,16.875087627398063,50.767737205593995,7.646958950377586,264.7710642661666,orge
49,36,47,21.341377934538524,50.13104151986333,8.109978743683474,235.74345058296373,orge
51,37,45,17.595962665001615,47.15317133915652,7.485408850374054,227.3094693322783,orge
52,38,62,22.197811056181436,58.08779927744044,7.544147560506907,267.5164788027545,orge
36,31,48,16.016944687407733,51.86850442690607,7.694479390838858,330.0590273568421,orge
48,32,63,25.539519317849457,48.71447464607158,7.648051955477321,334.3333611310827,orge
54,33,56,16.766969738804057,47.595358046267464,7.566772063623924,217.92963043206169,orge
40,31,48,24.039276586839293,47.084534878299365,8.047297557559858,207.18708018700005,orge
44,29,56,17.11483710314901,49.642043236329016,8.274904272810236,261.6670125492273,orge
44,39,56,25.816748452556492,48.62401914653645,7.981282110532434,307.3977040312586,orge
41,31,46,15.70504182139793,53.942139743248454,8.039581177221743,231.64548359299255,orge
46,39,58,23.962730342760246,51.260874360091506,7.6096688704012925,340.6738699977601,orge
44,27,47,15.758206659481134,52.25324776185553,7.520090066047272,238.09771300643803,orge
36,28,54,18.18700782112036,48.58127656629036,7.513542854490342,261.6716504719981,orge
44,33,57,19.033467676732798,50.863761402617435,8.27645652943541,343.19995353186033,orge
37,28,49,15.748410455008367,49.75356206580937,7.566794549433831,275.88887002195906,orge
42,37,48,23.21263525108624,45.1889460190768,7.944485061520594,227.42967901323087,orge
51,27,61,22.717217921632365,45.147413288546815,7.709182587458489,249.40689039531136,orge
45,35,59,16.50758083110971,57.933171349829074,8.116092352914261,347.58595458457455,orge
39,28,51,25.861053195434202,48.37741536323898,7.962317913539582,291.4522862413666,orge
44,25,52,19.743315333507617,53.539469012021925,7.3020765176000815,239.10631611992784,orge
45,38,51,16.91572361634936,53.20321760681149,8.014459683885782,266.6941486870857,orge
45,37,51,18.260893765185685,58.944744115519924,7.424613385678327,297.87139332608484,orge
36,26,60,20.10383959184419,46.9992638712326,8.227745733075407,330.15531468788583,orge
48,30,50,23.88753060919921,56.51646926571507,7.413965887119241,296.5861935601647,orge
42,29,61,22.11048112750898,51.875452191394594,7.828707319884053,205.1565287527588,orge
40,30,49,19.785160537742456,49.38982646501112,7.845427950211714,220.01245032848107,orge
50,36,62,17.423601327813408,46.548249733184996,7.885035168718662,273.2813699660386,orge
36,38,57,20.13987095608253,46.600677286535316,7.949556006756962,330.1999387842635,orge
47,28,57,15.542398858208072,48.86218824738704,7.435661467160378,239.00720603786507,orge
40,29,46,25.66439989346796,51.80889204632694,7.806999620143348,285.82579426756547,orge
53,31,48,20.104004710160687,56.83644167473135,7.902892882605435,298.1330693043519,orge
40,34,55,22.97859029809466,57.54567866115599,8.274439310638476,346.34028787349786,orge
38,35,59,22.109409270231193,54.71013201559637,7.428349926614695,297.528074966848,orge
41,25,55,19.830437268853355,45.599219599291416,7.662293490000205,323.9585467400833,orge
46,37,54,15.606116886747142,51.403420917349536,7.769024939717884,339.2833299341204,orge
44,26,56,19.377563810188327,58.97218488895021,7.638230967317285,337.0814435482695,orge
37,34,49,18.90812371660615,55.237675951743,7.962232158329593,307.29834657937033,orge
46,34,52,18.773569057716156,55.0040397780586,7.402529198227802,201.7876974467363,orge
37,28,59,24.79915363118597,51.73556640554943,7.759303688213074,211.5453774512026,orge
40,34,50,24.227232704417972,58.15680701493432,7.543179980264226,282.58559518120467,orge
40,29,52,25.022325515311532,57.30761256348164,8.060034901803174,207.31494782197106,orge
48,39,62,18.766346356254456,53.197145415380646,7.3913532427235555,313.4969824028598,orge
50,28,64,17.083877764841432,51.017219542376964,8.247796066014457,259.48858615794944,orge
50,30,60,21.300473043556405,57.292435280790784,7.6267388905686335,252.44215982115833,orge
47,34,63,17.86443419666699,57.57599457138285,8.015620716971787,303.04121525052653,orge
44,31,54,18.877291516376864,46.89165212517938,7.429857013417881,301.4293619534809,orge
35,31,54,20.641188986786563,50.14951453793611,7.628570632732294,290.3384453565886,orge
40,29,46,15.77870579612292,54.90582378593738,8.109194803656742,300.92475348806454,orge
54,31,60,18.2993233877787,45.28751831287467,7.731989371463441,204.9517903850491,orge
47,38,53,16.831539017544667,55.68330307765738,7.4758902834186625,235.30748928475364,orge
46,37,57,17.32885809362768,47.16360031677155,8.05897683185403,275.09292985008966,orge
50,32,60,23.290921942183424,48.80069098244002,8.195076559161846,286.08937041844734,orge
36,35,45,23.303102041985646,49.641938646692736,7.74797165638219,260.82075144956275,orge
44,35,62,25.823240341566425,58.59206304191219,7.355445235703841,324.9551395911605,orge
41,27,56,17.9225412135289,58.43723597340292,7.403475063646584,298.48440535994786,orge
43,39,51,17.453949679818724,53.18502997452952,7.983975129915142,228.53418962302064,orge
47,25,47,18.341085508476095,46.39526113894013,7.44386796634333,215.69906605197218,orge
53,25,49,16.55521909637974,46.95480649758504,7.943428949517331,229.57744729520994,orge
38,28,48,25.161045354644536,57.32206879164286,7.654064562355094,298.37311509910893,orge
36,29,48,22.50938267709035,54.4310102258999,7.566101368537309,205.8509631144227,orge
51,36,63,24.15630145872099,59.87436514441842,7.463616204138276,303.7666458712973,orge
48,38,45,25.841608073480806,55.30017917586194,7.543614791982194,319.78337571958986,orge
53,33,63,24.428066335709076,57.256606487501415,7.748346470524634,273.38582921416617,orge
48,31,56,18.41407978018932,56.43194430675487,8.236176564166506,341.11262888516916,orge
51,29,57,17.632655152020945,54.361701300684814,7.774076264107858,331.35276913791586,orge
52,38,59,18.472932427475374,56.87044378684329,7.980560666138838,244.93344794223458,orge
52,33,61,24.053039318916284,48.52546948217878,7.952281112818446,260.77957138629944,orge
44,30,57,21.375564001539413,58.689075403246655,7.477351361659743,201.0564371936213,orge
40,37,48,19.550766351010335,55.183310057831775,7.53679758545618,212.59438451700902,orge
36,36,49,16.493204384098913,59.661572763060185,8.264353234035987,224.55934368187565,orge
37,38,62,17.98889358787998,57.2393368412281,7.67831560716526,213.25954507201376,orge
36,38,47,21.926519547851232,51.24241419609237,7.46653851349727,347.9265195925542,orge
43,26,53,22.237444343597886,55.91215616994745,8.086505713528123,236.5562317856514,orge
47,38,49,19.904752818457887,55.62875318651738,8.031872737286502,226.0945558855008,orge
36,29,51,16.40593028796421,53.733561732038794,7.599874268444065,205.16048126801874,orge
40,35,61,24.752549856526382,51.164138285251646,7.90430441982148,294.50280209282414,orge
52,29,48,16.02915347603569,45.2500732589945,8.173534264245216,235.47123683580418,orge
52,35,52,24.70173110654668,59.38626363423605,7.492346363153915,307.605916109446,orge
53,29,55,23.3859733507789,47.1581423308467,7.30861900259178,202.9959398867042,orge
53,26,54,23.25598580129111,56.19629745014774,7.445517300387425,331.6967573749489,orge
35,39,60,23.94456204929898,53.82646860680178,7.510763099429906,235.50807137807493,orge
39,25,49,17.841304720403514,58.00517410365901,7.9692682917508355,267.21282309246146,orge
45,26,62,15.613007842710829,58.67591772512449,8.002082566884496,276.10846476277356,orge
50,25,61,21.22436966151739,58.7513400467812,8.100818099859751,267.6695104696762,orge
52,35,53,20.416037535713738,47.88473659176526,7.763936263454891,236.8727880533862,orge
40,38,50,20.355110331353604,59.02339569831763,7.937085888854716,334.80015523289956,orge
50,31,52,16.090607235053863,54.34431066275073,7.746874195200439,316.6977457356405,orge
43,39,64,19.469654540601447,58.89878074827572,8.010421815012412,262.8385437189378,orge
40,27,54,25.830334860137242,54.99610957042378,7.585404068463423,287.87125913228664,orge
37,26,51,18.370865702052672,59.433193651739174,8.264488225023856,243.4154552045033,orge
38,29,45,22.40761701802576,54.21749190382789,8.192469093952012,211.79400664846372,orge
36,29,57,19.475882745296907,48.31048612178003,7.833308362458741,349.39904736510493,orge
48,37,47,21.98791486094989,45.62339772408388,7.506797676044144,338.75968346705827,orge
50,34,61,25.621708145189725,50.12355580547352,7.638506879425473,201.06377191615564,orge
40,39,63,19.48731600204625,59.70391811724748,7.950113223419214,311.303367781964,orge
50,25,47,21.963936391458624,58.48535973974226,7.923743726087596,220.10373414784877,orge
35,29,54,16.532325725787057,52.80347940756038,7.337113319962302,212.10046510867662,orge
51,39,52,18.756163472692865,48.23414647864567,8.11371027075731,232.56548442048356,orge
48,30,49,18.18065367899566,59.283901175434856,7.349860146399164,222.48638798707094,orge
35,31,58,15.186660422470132,59.40550161933196,7.344588092734144,221.45929290851035,orge
36,32,53,15.158102469555555,45.7426894455344,7.899358587135803,251.25118607276812,orge
54,37,64,20.488647386428724,46.08319778002782,7.984435361069308,275.4830622287952,orge
40,33,47,22.13082649485604,47.585795431577495,8.172394563354816,291.9674358603862,orge
53,27,56,23.38787441553088,53.773963409680825,7.566231501498811,204.70140032883,orge
37,36,64,20.52056484126954,51.82435319591606,8.053475605446481,219.87059845128897,orge
67,38,85,18.894731228103872,56.2697612826037,8.397299358997042,328.42304329919904,olive
63,48,85,26.747660625539936,51.93353877610248,8.303997761839213,215.1748429419655,olive
62,46,87,24.967548149354045,51.44960876247307,7.99191482637061,248.00850903279365,olive
59,42,87,19.2680179912676,62.99893532893255,8.215502678090008,219.0665736300536,olive
65,37,87,22.532674607550213,62.797637183867,8.206924713807537,211.83947825576186,olive
66,41,80,27.502792236114068,58.035334556840446,8.075933346219935,327.23046928293434,olive
56,42,82,26.054662830405867,55.079168436689486,7.838803092258863,283.1281476507187,olive
58,35,86,27.177726524944397,63.62520815364515,8.22320187718077,279.16430980046715,olive
53,44,79,25.73167691746959,51.59398857188594,8.34489988474698,225.5807073347339,olive
66,41,85,26.773097361930354,54.35542828050021,7.857407518845731,244.7739647112445,olive
67,45,73,20.781121675538035,52.76652785876397,8.148261498812104,241.39232422357813,olive
51,43,75,22.18932977983946,61.6379759780418,8.037113069042102,284.5605652168099,olive
55,47,71,23.83426215144091,56.939154548854674,8.372810356607568,302.4989543941595,olive
56,48,79,20.675270302483423,57.7881046190519,7.9640590634745125,218.53497311023642,olive
62,49,89,23.448246756734317,54.046136988106504,8.291679104756419,298.8352709862286,olive
